ALWNC_DE,ALWNC_RESN,BSI_INT,ENG_RN,MVMN_DE,MVMN_RESN,MVM_RES_CD,NTFC_DE,OPERT_DE,RBP_CN,RDS_DPN_SE,RDS_MAN_NO,REP_CN,RN,RN_CD,ROAD_BT,ROAD_LT,ROA_CLS_SE,SIG_CD,WDR_RD_CD
20101018,강남대로 시점에서 84번째 분기된 도로,16,Gangnam-daero 84-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225531,역삼동 825-8,1,840,역삼동 827-48,강남대로84길,4166035,4.00000000,76.00000000,4,11680,3
20101018,삼성로 시점에서 71번째 분기된 도로,16,Samseong-ro 71-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225534,대치동 913-11,1,1132,대치동 911-2,삼성로71길,4166424,4.00000000,68.00000000,4,11680,3
20101018,역삼로 시점에서 14번째 분기된 도로,16,Yeoksam-ro 14-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225536,역삼동 789,0,592,역삼동 793-1,역삼로14길,4166633,9.00000000,175.00000000,4,11680,3
20101018,역삼로 시점에서 33번째 분기된 도로,16,Yeoksam-ro 33-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225536,역삼동 733-19,0,577,역삼동 728-45,역삼로33길,4166644,6.00000000,183.00000000,4,11680,3
20101018,봉은사로 시점에서 105번째 분기된 도로,15,Bongeunsa-ro 105-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225533,삼성동 105,0,491,삼성동 85,봉은사로105길,4166326,6.00000000,431.00000000,4,11680,3
20101018,강남대로 시점에서 54번째 분기된 도로,17,Gangnam-daero 54-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225531,도곡동 946-17,1,1091,도곡동 947-25,강남대로54길,4166030,3.00000000,68.00000000,4,11680,3
20101018,삼성로 시점에서 69번째 분기된 도로,16,Samseong-ro 69-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225534,대치동 913-14,1,1138,대치동 916-8,삼성로69길,4166422,4.00000000,66.00000000,4,11680,3
20101018,논현로 시점에서 171번째 분기된 도로,17,Nonhyeon-ro 171-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225532,신사동 582-14,0,1727,신사동 578,논현로171길,4166159,6.00000000,144.00000000,4,11680,3
20100419,행정구역 명칭 적용,20,Apgujeong-ro,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100422,20141030225535,압구정동 408,1,1703,청담동 119-2,압구정로,3122007,30.00000000,3041.00000000,3,11680,3
20101018,남부순환로 강남구 시점에서 381번째 분기된 도로,16,Nambusunhwan-ro 381-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225531,도곡동 169-6,0,734,도곡동 193-31,남부순환로381길,4166101,8.00000000,503.00000000,4,11680,3
20101018,도산대로 시점에서 66번째 분기된 도로,15,Dosan-daero 66-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225533,청담동 18-22,0,412,청담동 26-39,도산대로66길,4166293,4.00000000,438.00000000,4,11680,3
20101018,논현로 시점에서 80번째 분기된 도로,16,Nonhyeon-ro 80-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225532,역삼동 726-11,0,127,역삼동 728-45,논현로80길,4166199,6.00000000,276.00000000,4,11680,3
20101018,언주로 시점에서 146번째 분기된 도로,16,Eonju-ro 146-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225536,논현동 98-3,0,27,논현동 100-8,언주로146길,4166582,12.00000000,405.00000000,4,11680,3
20101018,테헤란로 시점에서 53번째 분기된 도로,15,Teheran-ro 53-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225537,역삼동 697-12,1,1487,역삼동 693,테헤란로53길,4166746,4.00000000,466.00000000,4,11680,3
20101018,학동로 시점에서 47번째 분기된 도로,16,Hakdong-ro 47-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225538,논현동 117-4,0,432,논현동 109,학동로47길,4166803,6.00000000,258.00000000,4,11680,3
20101018,선릉로 시점에서 111번째 분기된 도로,16,Seolleung-ro 111-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225534,논현동 278-6,1,1499,논현동 272-31,선릉로111길,4166444,6.00000000,357.00000000,4,11680,3
20101018,영동대로시점에서 118번째 위치한 도로,16,Yeongdong-daero 118-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225537,삼성동 91번지,1,1813,삼성동 96-9,영동대로118길,4166681,4.00000000,42.00000000,4,11680,3
20101018,봉은사로 시점에서 43번째 분기된 도로,16,Bongeunsa-ro 43-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225534,논현동 277-27,1,1684,논현동 264,봉은사로43길,4166352,4.00000000,76.00000000,4,11680,3
20100419,양재천 명칭 인용,20,Yangjaecheon-ro,20141030,직권수정(속성변경),99,20100422,20150326105600,서초구 양재동 23-2,0,5,강남구 대치동 513,양재천로,3121023,15.00000000,4500.00000000,3,11680,2
20101018,역삼로 시점에서 73번째 분기된 도로,16,Yeoksam-ro 73-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225536,대치동 905-19,1,1356,대치동 901-40,역삼로73길,4166659,4.00000000,56.00000000,4,11680,3
20101018,양재대로 강남구 시점에서 49번째 분기된 도로,12,Yangjae-daero 49-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225535,일원동 653-8,0,764,일원동 649,양재대로49길,4166554,6.00000000,209.00000000,4,11680,3
20101018,학동로 시점에서 20번째 분기된 도로,14,Hakdong-ro 20-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225538,논현동 127,0,451,논현동 147-23,학동로20길,4166781,10.00000000,481.00000000,4,11680,3
20101018,개포로 시점에서 120번째 분기된 도로,15,Gaepo-ro 120-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225531,일원동 620-10,0,1462,일원동 641-1,개포로120길,4166044,8.00000000,449.00000000,4,11680,3
20101018,봉은사로 시점에서 37번째 분기된 도로,16,Bongeunsa-ro 37-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225534,논현동 236-6,0,476,논현동 25-2,봉은사로37길,4166350,6.00000000,416.00000000,4,11680,3
20101018,언주로 시점에서 57번째 분기된 도로,17,Eonju-ro 57-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225536,도곡동 540,0,179,도곡동 542-12,언주로57길,4166605,6.00000000,277.00000000,4,11680,3
20101018,테헤란로 시점에서 19번째 분기된 도로,16,Teheran-ro 19-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225537,역삼동 647-19,1,1179,역삼동 626-9,테헤란로19길,4166721,4.00000000,100.00000000,4,11680,3
20101018,도산대로 시점에서 50번째 분기된 도로,16,Dosan-daero 50-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225533,논현동 93,0,407,논현동 105-3,도산대로50길,4166281,12.00000000,442.00000000,4,11680,3
20101018,선릉로 시점에서 68번째 분기된 도로,16,Seolleung-ro 68-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225535,대치동 921-5,0,253,대치동 916-75,선릉로68길,4166488,6.00000000,319.00000000,4,11680,3
20101018,언주로 시점에서 98번째 분기된 도로,16,Eonju-ro 98-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225536,역삼동 689-12,1,1479,역삼동 703-9,언주로98길,4166626,4.00000000,412.00000000,4,11680,3
20101018,테헤란로 시점에서 86번째 분기된 도로,17,Teheran-ro 86-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225537,대치동 943-19,0,755,대치동 943-17,테헤란로86길,4166764,8.00000000,166.00000000,4,11680,3
20101018,선릉로 시점에서 10번째 분기된 도로,16,Seolleung-ro 10-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225534,개포동 168-5,1,964,개포동 161,선릉로10길,4166443,6.00000000,78.00000000,4,11680,3
20090701,헌인릉의 지역적 특성을 부여,20,Heolleung-ro,20141030,직권수정(속성변경),99,20090710,20150326110444,서초구 양재동 238-1,0,22,성남시 수정구 신흥동 8-4,헌릉로,3000033,35.00000000,10907.00000000,3,11680,1
20090710,분당 수서간 자동차전용도로,20,Bundangsuseo-ro,20141030,직권수정(속성변경),99,20090710,20150326104859,성남시 분당구 구미동 174,0,21,광진구 자양동 97-5,분당수서로,3180055,30.00000000,25338.00000000,3,11680,1
20101018,선릉로 시점에서 86번째 분기된 도로,16,Seolleung-ro 86-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225535,대치동 889-45,0,249,대치동 891-27,선릉로86길,4166495,12.00000000,380.00000000,4,11680,3
20101018,선릉로 시점에서 108번째 분기된 도로,15,Seolleung-ro 108-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225534,삼성동 112-23,0,243,삼성동 114-44,선릉로108길,4166442,8.00000000,569.00000000,4,11680,3
20101018,선릉로 시점에서 120번째 분기된 도로,16,Seolleung-ro 120-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225535,삼성동 9-23,0,240,삼성동 27,선릉로120길,4166450,6.00000000,445.00000000,4,11680,3
20101018,밤고개로 시점에서 14번째 분기된 도로,18,Bamgogae-ro 14-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225533,자곡동 303,1,1791,자곡동 271-6,밤고개로14길,4166314,8.00000000,382.00000000,4,11680,3
20101018,도산대로 시점에서 89번째 분기된 도로,16,Dosan-daero 89-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225533,청담동 124-19,0,396,청담동 127-31,도산대로89길,4166305,6.00000000,448.00000000,4,11680,3
20101018,논현로 시점에서 94번째 분기된 도로,16,Nonhyeon-ro 94-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225532,역삼동 668-17,0,125,역삼동 678-5,논현로94길,4166206,8.00000000,268.00000000,4,11680,3
20101018,논현로 시점에서 114번째 분기된 도로,16,Nonhyeon-ro 114-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225531,논현동 228-8,0,121,논현동 233-5,논현로114길,4166114,8.00000000,199.00000000,4,11680,3
20101018,도곡로 시점에서 13번째 분기된 도로,16,Dogok-ro 13-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225532,도곡동 840-8,1,1297,도곡동 793-1,도곡로13길,4166214,4.00000000,30.00000000,4,11680,3
20101018,봉은사로 시점에서 104번째 분기된 도로,17,Bongeunsa-ro 104-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225533,삼성동 161,1,1768,삼성동 160-23,봉은사로104길,4166325,4.00000000,117.00000000,4,11680,3
20101018,봉은사로 시점에서 73번째 분기된 도로,16,Bongeunsa-ro 73-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225534,삼성동 49-12,1,934,삼성동 24,봉은사로73길,4166377,4.00000000,68.00000000,4,11680,3
20101018,논현로 시점에서 12번째 분기된 도로,16,Nonhyeon-ro 12-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225531,개포동 1194-7,1,1017,개포동 1200-5,논현로12길,4166128,6.00000000,109.00000000,4,11680,3
20101018,도곡로 시점에서 38번째 분기된 도로,14,Dogok-ro 38-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225532,도곡동 540,0,1780,도곡동 541,도곡로38길,4166854,12.00000000,67.00000000,4,11680,3
20101018,헌릉로 569번 기초구간에서 분기된 도로,17,Heolleung-ro 569-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20120615,20141030225538,세곡동 322-1,0,686,세곡동 461-14,헌릉로569길,4166875,20.00000000,650.00000000,4,11680,3
20101018,논현로 시점에서 71번째 분기된 도로,16,Nonhyeon-ro 71-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225532,역삼동 797-3,0,94,역삼동 789-30,논현로71길,4166192,8.00000000,389.00000000,4,11680,3
20101018,논현로 시점에서 18번째 분기된 도로,15,Nonhyeon-ro 18-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225532,개포동 1237-21,1,1268,개포동 1232,논현로18길,4166164,10.00000000,169.00000000,4,11680,3
20101018,삼성로 시점에서 63번째 분기된 도로,16,Samseong-ro 63-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225534,대치동 932-38,1,1363,대치동 925-17,삼성로63길,4166418,4.00000000,66.00000000,4,11680,3
20101018,테헤란로 시점에서 92번째 분기된 도로,16,Teheran-ro 92-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225537,대치동 945,1,955,대치동 951,테헤란로92길,4166768,4.00000000,126.00000000,4,11680,3
20101018,학동로 시점에서 6번째 분기된 도로,16,Hakdong-ro 6-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225538,논현동 123,0,447,논현동 169,학동로6길,4166817,10.00000000,451.00000000,4,11680,3
20101018,논현로 시점에서 163번째 분기된 도로,20,Nonhyeon-ro 163-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225532,신사동 586-4,1,1076,신사동 568,논현로163길,4166154,4.00000000,64.00000000,4,11680,3
20101018,선릉로 시점에서 141번째 분기된 도로,16,Seolleung-ro 141-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225535,논현동 102-18,0,210,논현동 100-21,선릉로141길,4166466,6.00000000,219.00000000,4,11680,3
20101018,논현로 시점에서 95번째 분기된 도로,15,Nonhyeon-ro 95-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225532,역삼동 643-6,0,1068,역삼동 638-20,논현로95길,4166207,6.00000000,210.00000000,4,11680,3
20101018,삼성로 시점에서 69번째 분기된 도로,16,Samseong-ro 69-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225534,대치동 913-14,1,1136,대치동 916-8,삼성로69길,4166422,4.00000000,66.00000000,4,11680,3
20101018,선릉로 시점에서 76번째 분기된 도로,16,Seolleung-ro 76-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225535,대치동 898-12,2,708,대치동 901-9,선릉로76길,4166492,4.00000000,27.00000000,4,11680,3
20101018,언주로 시점에서 103번째 분기된 도로,16,Eonju-ro 103-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225535,역삼동 662-7,1,1259,역삼동 660-31,언주로103길,4166559,4.00000000,66.00000000,4,11680,3
20101018,학동로 시점에서 29번째 분기된 도로,17,Hakdong-ro 29-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225538,논현동 87-5,0,1715,논현동 88,학동로29길,4166788,6.00000000,82.00000000,4,11680,3
20101018,자곡로 시점에서 7번째 분기된 도로,16,Jagok-ro 7-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20120615,20141030225537,자곡동 367-6,2,1700,자곡동 519-5,자곡로7길,4166876,6.00000000,146.00000000,4,11680,3
20101018,역삼로 시점에서 88번째 분기된 도로,16,Yeoksam-ro 88-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225537,대치동 966,0,603,대치동 972,역삼로88길,4166669,6.00000000,212.00000000,4,11680,3
20101018,영동대로 시점에서 96번째 분기된 도로,17,Yeongdong-daero 96-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225537,삼성동 168,0,319,삼성동 166-8,영동대로96길,4166703,12.00000000,340.00000000,4,11680,3
